[Choosing CUDA device...]
NVIDIA A40
[Creating frb kernel...]
[Done creating frb kernel]
CHORD FRB beamformer
Compiling kernel...
Allocating input data...
Setting up input data...
dish = 249
freq = 137
polr = 0
time = 1068
Wvalue = 0.36607796f0 - 0.7806393f0im
Evalue = 2 + 7im
dstime = 26
Copying data from CPU to GPU...
Running kernel...
Copying data back from GPU to CPU...
Checking results...
    I:
        beamp=19 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=20 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=21 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=22 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=23 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=24 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=25 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=26 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=27 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=28 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=29 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=30 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=31 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=32 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=33 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=34 beamq=34 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=35 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=36 beamq=34 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=37 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=38 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=39 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=40 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=41 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=42 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=43 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=44 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=45 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=46 beamq=34 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=47 beamq=34 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=0 beamq=35 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=1 beamq=35 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=2 beamq=35 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=3 beamq=35 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=4 beamq=35 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=5 beamq=35 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=6 beamq=35 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=7 beamq=35 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=8 beamq=35 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=9 beamq=35 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=10 beamq=35 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=11 beamq=35 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=12 beamq=35 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=13 beamq=35 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=14 beamq=35 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=15 beamq=35 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=16 beamq=35 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=17 beamq=35 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=18 beamq=35 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=19 beamq=35 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=20 beamq=35 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=21 beamq=35 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=22 beamq=35 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=23 beamq=35 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=24 beamq=35 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=25 beamq=35 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=26 beamq=35 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=27 beamq=35 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=28 beamq=35 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=29 beamq=35 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=30 beamq=35 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=31 beamq=35 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=32 beamq=35 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=33 beamq=35 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=34 beamq=35 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=35 beamq=35 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=36 beamq=35 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=37 beamq=35 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=38 beamq=35 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=39 beamq=35 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=40 beamq=35 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=41 beamq=35 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=42 beamq=35 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=43 beamq=35 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=44 beamq=35 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=45 beamq=35 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=46 beamq=35 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=47 beamq=35 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=0 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=1 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=2 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=3 beamq=36 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=4 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=5 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=6 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=7 beamq=36 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=8 beamq=36 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=9 beamq=36 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=10 beamq=36 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=11 beamq=36 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=12 beamq=36 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=13 beamq=36 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=14 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=15 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=16 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=17 beamq=36 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=18 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=19 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=20 beamq=36 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=21 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=22 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=23 beamq=36 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=24 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=25 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=26 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=27 beamq=36 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=28 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=29 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=30 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=31 beamq=36 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=32 beamq=36 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=33 beamq=36 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=34 beamq=36 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=35 beamq=36 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=36 beamq=36 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=37 beamq=36 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=38 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=39 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=40 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=41 beamq=36 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=42 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=43 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=44 beamq=36 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=45 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=46 beamq=36 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=47 beamq=36 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=0 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=1 beamq=37 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=2 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=3 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=4 beamq=37 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=5 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=6 beamq=37 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=7 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=8 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=9 beamq=37 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=10 beamq=37 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=11 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=12 beamq=37 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=13 beamq=37 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=14 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=15 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=16 beamq=37 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=17 beamq=37 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=18 beamq=37 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=19 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=20 beamq=37 freq=137 dstime=26 I=0.12359619 I₀=39.40625
        beamp=21 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=22 beamq=37 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=23 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=24 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=25 beamq=37 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=26 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=27 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=28 beamq=37 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=29 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=30 beamq=37 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=31 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=32 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=33 beamq=37 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=34 beamq=37 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=35 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=36 beamq=37 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=37 beamq=37 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=38 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=39 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=40 beamq=37 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=41 beamq=37 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=42 beamq=37 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=43 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=44 beamq=37 freq=137 dstime=26 I=0.12359619 I₀=39.40625
        beamp=45 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=46 beamq=37 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=47 beamq=37 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=0 beamq=38 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=1 beamq=38 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=2 beamq=38 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=3 beamq=38 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=4 beamq=38 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=5 beamq=38 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=6 beamq=38 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=7 beamq=38 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=8 beamq=38 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=9 beamq=38 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=10 beamq=38 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=11 beamq=38 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=12 beamq=38 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=13 beamq=38 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=14 beamq=38 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=15 beamq=38 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=16 beamq=38 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=17 beamq=38 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=18 beamq=38 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=19 beamq=38 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=20 beamq=38 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=21 beamq=38 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=22 beamq=38 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=23 beamq=38 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=24 beamq=38 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=25 beamq=38 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=26 beamq=38 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=27 beamq=38 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=28 beamq=38 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=29 beamq=38 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=30 beamq=38 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=31 beamq=38 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=32 beamq=38 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=33 beamq=38 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=34 beamq=38 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=35 beamq=38 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=36 beamq=38 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=37 beamq=38 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=38 beamq=38 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=39 beamq=38 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=40 beamq=38 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=41 beamq=38 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=42 beamq=38 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=43 beamq=38 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=44 beamq=38 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=45 beamq=38 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=46 beamq=38 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=47 beamq=38 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=0 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=1 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=2 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=3 beamq=39 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=4 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=5 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=6 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=7 beamq=39 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=8 beamq=39 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=9 beamq=39 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=10 beamq=39 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=11 beamq=39 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=12 beamq=39 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=13 beamq=39 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=14 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=15 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=16 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=17 beamq=39 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=18 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=19 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=20 beamq=39 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=21 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=22 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=23 beamq=39 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=24 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=25 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=26 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=27 beamq=39 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=28 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=29 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=30 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=31 beamq=39 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=32 beamq=39 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=33 beamq=39 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=34 beamq=39 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=35 beamq=39 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=36 beamq=39 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=37 beamq=39 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=38 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=39 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=40 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=41 beamq=39 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=42 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=43 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=44 beamq=39 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=45 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=46 beamq=39 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=47 beamq=39 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=0 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=1 beamq=40 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=2 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=3 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=4 beamq=40 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=5 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=6 beamq=40 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=7 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=8 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=9 beamq=40 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=10 beamq=40 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=11 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=12 beamq=40 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=13 beamq=40 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=14 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=15 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=16 beamq=40 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=17 beamq=40 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=18 beamq=40 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=19 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=20 beamq=40 freq=137 dstime=26 I=0.12359619 I₀=39.40625
        beamp=21 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=22 beamq=40 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=23 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=24 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=25 beamq=40 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=26 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=27 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=28 beamq=40 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=29 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=30 beamq=40 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=31 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=32 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=33 beamq=40 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=34 beamq=40 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=35 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=36 beamq=40 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=37 beamq=40 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=38 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=39 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=40 beamq=40 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=41 beamq=40 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=42 beamq=40 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=43 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=44 beamq=40 freq=137 dstime=26 I=0.12359619 I₀=39.40625
        beamp=45 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=46 beamq=40 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=47 beamq=40 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=0 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=1 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=2 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=3 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=4 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=5 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=6 beamq=41 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=7 beamq=41 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=8 beamq=41 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=9 beamq=41 freq=137 dstime=26 I=0.12359619 I₀=39.40625
        beamp=10 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=11 beamq=41 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=12 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=13 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=14 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=15 beamq=41 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=16 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=17 beamq=41 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=18 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
